panel_group,date,hour,target_time,realized_pv,q05,q10,q25,q40,q50,q60,q75,q90,q95,raw_scenario_id,medoid_id,medoid_probability,pv_s_kw
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,115.0,,,202.1137237548828
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,115.0,,,514.9808349609375
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,115.0,,,1118.238525390625
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,115.0,,,1477.9876708984375
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,115.0,,,1170.6353759765625
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,115.0,,,971.3567504882812
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,115.0,,,907.8150024414062
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,115.0,,,1327.5562744140625
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,115.0,,,1176.0555419921875
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,115.0,,,779.0990600585938
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,115.0,,,182.23330688476562
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,115.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,115.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,115.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,115.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,115.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,115.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,116.0,,,212.1262664794922
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,116.0,,,687.2491455078125
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,116.0,,,1410.302001953125
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,116.0,,,1850.626220703125
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,116.0,,,1757.456787109375
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,116.0,,,1148.900390625
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,116.0,,,1019.1362915039062
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,116.0,,,992.4769287109375
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,116.0,,,646.2437133789062
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,116.0,,,476.58673095703125
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,116.0,,,128.3990020751953
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,116.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,117.0,,,215.27723693847656
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,117.0,,,667.8574829101562
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,117.0,,,1124.2596435546875
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,117.0,,,1549.9183349609375
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,117.0,,,1820.913818359375
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,117.0,,,1897.2293701171875
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,117.0,,,1526.713134765625
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,117.0,,,1821.01318359375
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,117.0,,,1175.176025390625
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,117.0,,,718.8594970703125
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,117.0,,,87.10026550292969
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,117.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,118.0,,,387.2422790527344
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,118.0,,,641.1514892578125
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,118.0,,,1132.6737060546875
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,118.0,,,1460.4468994140625
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,118.0,,,1799.9654541015625
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,118.0,,,1964.562744140625
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,118.0,,,1597.15087890625
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,118.0,,,861.4767456054688
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,118.0,,,1259.847412109375
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,118.0,,,790.2091674804688
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,118.0,,,181.74172973632812
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,118.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,119.0,,,165.1391143798828
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,119.0,,,637.3358764648438
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,119.0,,,863.7886962890625
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,119.0,,,1252.007080078125
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,119.0,,,1318.5391845703125
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,119.0,,,1860.48681640625
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,119.0,,,1706.5460205078125
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,119.0,,,1334.9635009765625
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,119.0,,,872.6887817382812
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,119.0,,,612.0988159179688
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,119.0,,,179.01107788085938
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,119.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,120.0,,,230.0301055908203
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,120.0,,,1095.53955078125
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,120.0,,,1353.15087890625
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,120.0,,,1305.8848876953125
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,120.0,,,1752.294921875
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,120.0,,,1679.1688232421875
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,120.0,,,1659.796630859375
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,120.0,,,1316.3551025390625
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,120.0,,,1284.537841796875
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,120.0,,,646.3950805664062
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,120.0,,,180.6241912841797
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,120.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,121.0,,,229.33642578125
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,121.0,,,588.6640625
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,121.0,,,638.4676513671875
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,121.0,,,1562.105712890625
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,121.0,,,2239.394287109375
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,121.0,,,2282.560302734375
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,121.0,,,1860.887939453125
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,121.0,,,1216.1986083984375
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,121.0,,,615.2341918945312
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,121.0,,,367.953125
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,121.0,,,123.07362365722656
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,121.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,122.0,,,110.7671890258789
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,122.0,,,436.599365234375
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,122.0,,,1142.8140869140625
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,122.0,,,1562.504638671875
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,122.0,,,1826.97021484375
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,122.0,,,1964.5703125
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,122.0,,,1566.5911865234375
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,122.0,,,1821.01318359375
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,122.0,,,1351.7872314453125
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,122.0,,,790.2091674804688
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,122.0,,,184.18980407714844
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,122.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,123.0,,,152.15432739257812
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,123.0,,,554.8099975585938
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,123.0,,,804.0911254882812
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,123.0,,,1464.601318359375
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,123.0,,,1175.1260986328125
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,123.0,,,971.3567504882812
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,123.0,,,1066.36328125
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,123.0,,,1607.9381103515625
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,123.0,,,633.436279296875
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,123.0,,,464.2983703613281
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,123.0,,,50.24567413330078
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,123.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,124.0,,,152.23931884765625
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,124.0,,,579.247314453125
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,124.0,,,1013.1785888671875
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,124.0,,,1562.6414794921875
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,124.0,,,1831.8851318359375
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,124.0,,,1858.1495361328125
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,124.0,,,1839.92431640625
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,124.0,,,1090.3055419921875
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,124.0,,,500.00506591796875
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,124.0,,,721.3153686523438
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,124.0,,,180.29420471191406
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,124.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,125.0,,,153.1651153564453
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,125.0,,,419.4774169921875
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,125.0,,,1052.07763671875
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,125.0,,,1287.0301513671875
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,125.0,,,1416.68310546875
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,125.0,,,1399.478271484375
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,125.0,,,1387.9171142578125
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,125.0,,,1614.704345703125
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,125.0,,,1200.4368896484375
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,125.0,,,327.1455078125
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,125.0,,,138.17686462402344
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,125.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,126.0,,,165.44891357421875
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,126.0,,,452.57403564453125
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,126.0,,,822.59228515625
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,126.0,,,1717.2432861328125
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,126.0,,,1233.03564453125
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,126.0,,,1860.656494140625
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,126.0,,,1468.748046875
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,126.0,,,1320.010009765625
raw,2025-09-30,15,2025-09-30 15:00:00,,,,,,,,,,,126.0,,,358.4368591308594
raw,2025-09-30,16,2025-09-30 16:00:00,,,,,,,,,,,126.0,,,186.3590850830078
raw,2025-09-30,17,2025-09-30 17:00:00,,,,,,,,,,,126.0,,,66.9441909790039
raw,2025-09-30,18,2025-09-30 18:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,19,2025-09-30 19:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,20,2025-09-30 20:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,21,2025-09-30 21:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,22,2025-09-30 22:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,23,2025-09-30 23:00:00,,,,,,,,,,,126.0,,,0.0
raw,2025-09-30,0,2025-09-30 00:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,1,2025-09-30 01:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,2,2025-09-30 02:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,3,2025-09-30 03:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,4,2025-09-30 04:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,5,2025-09-30 05:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,6,2025-09-30 06:00:00,,,,,,,,,,,127.0,,,0.0
raw,2025-09-30,7,2025-09-30 07:00:00,,,,,,,,,,,127.0,,,132.08456420898438
raw,2025-09-30,8,2025-09-30 08:00:00,,,,,,,,,,,127.0,,,659.2077026367188
raw,2025-09-30,9,2025-09-30 09:00:00,,,,,,,,,,,127.0,,,1132.857666015625
raw,2025-09-30,10,2025-09-30 10:00:00,,,,,,,,,,,127.0,,,1303.57861328125
raw,2025-09-30,11,2025-09-30 11:00:00,,,,,,,,,,,127.0,,,1478.4256591796875
raw,2025-09-30,12,2025-09-30 12:00:00,,,,,,,,,,,127.0,,,2083.052978515625
raw,2025-09-30,13,2025-09-30 13:00:00,,,,,,,,,,,127.0,,,2139.5419921875
raw,2025-09-30,14,2025-09-30 14:00:00,,,,,,,,,,,127.0,,,1821.01318359375
