issue_time,target_time,lead_hour,hour_of_day,series_type,scenario_id,raw_scenario_id,pv_s_kw,sky_condition,target_day
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,252,252,1691.86083984375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,252,252,1759.781494140625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,252,252,1437.5201416015625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,252,252,1117.9053955078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,252,252,461.814208984375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,252,252,50.24567413330078,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,252,252,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,252,252,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,252,252,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,252,252,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,252,252,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,252,252,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,253,253,210.7352752685547,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,253,253,573.5748901367188,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,253,253,1175.628173828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,253,253,1219.7296142578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,253,253,1263.146240234375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,253,253,1551.919921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,253,253,1468.9439697265625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,253,253,1559.777587890625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,253,253,1334.4674072265625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,253,253,622.915283203125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,253,253,179.79798889160156,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,253,253,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,254,254,139.4103546142578,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,254,254,431.9142150878906,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,254,254,846.124267578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,254,254,1409.62890625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,254,254,1737.0050048828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,254,254,1923.2412109375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,254,254,1841.8724365234375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,254,254,1584.3968505859375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,254,254,1146.9234619140625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,254,254,755.369140625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,254,254,181.03697204589844,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,254,254,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,255,255,110.7671890258789,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,255,255,440.9830322265625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,255,255,865.0726928710938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,255,255,1270.565185546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,255,255,938.1309204101562,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,255,255,971.3567504882812,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,255,255,1567.774658203125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,255,255,1541.2117919921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,255,255,358.4368591308594,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,255,255,193.33067321777344,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,255,255,100.94515228271484,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,255,255,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,256,256,136.99794006347656,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,256,256,382.6073303222656,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,256,256,616.8245849609375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,256,256,1522.1539306640625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,256,256,1658.4925537109375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,256,256,1470.0618896484375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,256,256,1883.2388916015625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,256,256,1263.0179443359375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,256,256,601.635986328125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,256,256,698.8803100585938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,256,256,121.21670532226562,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,256,256,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,257,257,225.4145965576172,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,257,257,653.2918090820312,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,257,257,1133.79736328125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,257,257,1210.3682861328125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,257,257,1421.352294921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,257,257,1698.4122314453125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,257,257,1435.15576171875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,257,257,1428.415771484375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,257,257,1133.6180419921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,257,257,678.1497192382812,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,257,257,153.37156677246094,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,257,257,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,258,258,235.24256896972656,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,258,258,608.9567260742188,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,258,258,1208.9093017578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,258,258,1543.02294921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,258,258,1767.186767578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,258,258,1598.04638671875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,258,258,1879.5478515625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,258,258,1676.5911865234375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,258,258,1159.940185546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,258,258,591.9280395507812,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,258,258,184.18980407714844,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,258,258,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,259,259,202.80111694335938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,259,259,693.4525146484375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,259,259,1178.2242431640625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,259,259,1846.6788330078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,259,259,1832.9862060546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,259,259,1936.813232421875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,259,259,1875.110107421875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,259,259,1673.7816162109375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,259,259,1338.1124267578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,259,259,730.1798095703125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,259,259,180.30657958984375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,259,259,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,260,260,175.6536102294922,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,260,260,524.7940673828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,260,260,882.2576293945312,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,260,260,1431.900146484375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,260,260,1569.8072509765625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,260,260,1905.681396484375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,260,260,1739.1783447265625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,260,260,1531.17822265625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,260,260,1291.2982177734375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,260,260,579.1600952148438,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,260,260,179.79600524902344,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,260,260,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,261,261,240.68185424804688,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,261,261,1017.0307006835938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,261,261,1274.475830078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,261,261,1587.331298828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,261,261,1761.9871826171875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,261,261,1547.876220703125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,261,261,1770.4351806640625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,261,261,1196.78173828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,261,261,1233.5709228515625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,261,261,750.3198852539062,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,261,261,179.24974060058594,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,261,261,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,262,262,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,262,262,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,262,262,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,262,262,0.0,clear / sunny,2025-09-30
