panel_group,method_name,date_label,date,issue_time,target_time,hour,realized_pv,q05,q10,q25,q40,q50,q60,q75,q90,q95,raw_scenario_id,scenario_id,scenario_probability,pv_s_kw
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,395.0,,,172.443603515625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,395.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,395.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,395.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,395.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,395.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,395.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,396.0,,,3.177467107772827
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,396.0,,,142.3605499267578
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,396.0,,,545.7345581054688
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,396.0,,,854.82666015625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,396.0,,,1331.1004638671875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,396.0,,,696.7601928710938
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 12:00:00,12,,,,,,,,,,,396.0,,,658.2496948242188
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 13:00:00,13,,,,,,,,,,,396.0,,,1280.6759033203125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 14:00:00,14,,,,,,,,,,,396.0,,,757.3560791015625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 15:00:00,15,,,,,,,,,,,396.0,,,1145.1737060546875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 16:00:00,16,,,,,,,,,,,396.0,,,198.74227905273438
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,396.0,,,138.7791748046875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,396.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,397.0,,,39.842777252197266
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,397.0,,,243.71165466308594
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,397.0,,,515.30029296875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,397.0,,,1068.53515625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,397.0,,,1631.9329833984375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,397.0,,,1248.1739501953125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 12:00:00,12,,,,,,,,,,,397.0,,,1486.04345703125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 13:00:00,13,,,,,,,,,,,397.0,,,1198.5087890625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 14:00:00,14,,,,,,,,,,,397.0,,,647.4346313476562
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 15:00:00,15,,,,,,,,,,,397.0,,,916.0642700195312
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 16:00:00,16,,,,,,,,,,,397.0,,,1007.0648803710938
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,397.0,,,493.2411804199219
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,397.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,398.0,,,2.7993438243865967
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,398.0,,,63.22265625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,398.0,,,383.1845703125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,398.0,,,537.7167358398438
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,398.0,,,984.0909423828125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,398.0,,,1266.271484375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 12:00:00,12,,,,,,,,,,,398.0,,,1580.3553466796875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 13:00:00,13,,,,,,,,,,,398.0,,,1412.7646484375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 14:00:00,14,,,,,,,,,,,398.0,,,1289.1451416015625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 15:00:00,15,,,,,,,,,,,398.0,,,1507.6231689453125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 16:00:00,16,,,,,,,,,,,398.0,,,938.1231079101562
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,398.0,,,357.4294128417969
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,398.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,399.0,,,3.6672773361206055
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,399.0,,,236.04229736328125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,399.0,,,747.4216918945312
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,399.0,,,1102.415283203125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,399.0,,,1131.44140625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,399.0,,,1694.4683837890625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 12:00:00,12,,,,,,,,,,,399.0,,,1298.1490478515625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 13:00:00,13,,,,,,,,,,,399.0,,,635.6405639648438
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 14:00:00,14,,,,,,,,,,,399.0,,,362.018798828125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 15:00:00,15,,,,,,,,,,,399.0,,,666.1876220703125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 16:00:00,16,,,,,,,,,,,399.0,,,439.4041442871094
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,399.0,,,127.38365936279297
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,399.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,400.0,,,2.737870454788208
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,400.0,,,177.424072265625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,400.0,,,623.9913330078125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,400.0,,,1048.9022216796875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,400.0,,,963.604248046875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,400.0,,,1545.6185302734375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 12:00:00,12,,,,,,,,,,,400.0,,,978.5947265625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 13:00:00,13,,,,,,,,,,,400.0,,,1689.2392578125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 14:00:00,14,,,,,,,,,,,400.0,,,1539.39111328125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 15:00:00,15,,,,,,,,,,,400.0,,,1059.987060546875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 16:00:00,16,,,,,,,,,,,400.0,,,649.8446655273438
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,400.0,,,232.3243865966797
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,400.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,401.0,,,9.150469779968262
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,401.0,,,244.99966430664062
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,401.0,,,290.31488037109375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,401.0,,,655.6959228515625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,401.0,,,1007.931884765625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,401.0,,,1701.51513671875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 12:00:00,12,,,,,,,,,,,401.0,,,1640.7154541015625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 13:00:00,13,,,,,,,,,,,401.0,,,1458.0692138671875
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 14:00:00,14,,,,,,,,,,,401.0,,,1173.8233642578125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 15:00:00,15,,,,,,,,,,,401.0,,,303.390869140625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 16:00:00,16,,,,,,,,,,,401.0,,,207.4991455078125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 17:00:00,17,,,,,,,,,,,401.0,,,149.4521484375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 18:00:00,18,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 19:00:00,19,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 20:00:00,20,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 21:00:00,21,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 22:00:00,22,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 23:00:00,23,,,,,,,,,,,401.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 00:00:00,0,,,,,,,,,,,402.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 01:00:00,1,,,,,,,,,,,402.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 02:00:00,2,,,,,,,,,,,402.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 03:00:00,3,,,,,,,,,,,402.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 04:00:00,4,,,,,,,,,,,402.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 05:00:00,5,,,,,,,,,,,402.0,,,0.0
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 06:00:00,6,,,,,,,,,,,402.0,,,12.256458282470703
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 07:00:00,7,,,,,,,,,,,402.0,,,579.4015502929688
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 08:00:00,8,,,,,,,,,,,402.0,,,1201.9273681640625
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 09:00:00,9,,,,,,,,,,,402.0,,,1750.9659423828125
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 10:00:00,10,,,,,,,,,,,402.0,,,2172.208740234375
raw,G1 temporal Gaussian raw scenarios,Variable Spring,2025-04-08,2025-04-07 23:00:00,2025-04-08 11:00:00,11,,,,,,,,,,,402.0,,,2432.5849609375
