timestamp,case_name,month_id,D_mtd_before,D_guard_kw,D_cert_kw,risk0,first_step_netload_expected_kw,first_step_netload_max_kw,first_step_demand_expected,first_step_demand_max,p_ch_exec,p_dis_exec,p_grid_realized,D_mth_running,z_shield_expected,z_shield_max,E_soc_before,E_soc
2025-09-20 11:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,1968.2615117187502,2215.5804443359375,1980.0710807890625,2228.8739270019532,0.0,0.0,2062.3266666666664,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 12:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2141.6057070922852,2880.3302307128906,2154.4553413348385,2897.612212097168,0.0,0.0,2383.8533333333335,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 13:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,1737.9897242431641,2626.4146118164062,1748.4176625886232,2642.1730994873046,0.0,0.0,2762.802222222222,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 14:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2265.5891743164066,3109.0106201171875,2279.182709362305,3127.6646838378906,0.0,0.0,3058.531111111111,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 15:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,3029.5527248229982,3224.228225708008,3047.730041171936,3243.5735950622557,0.0,0.0,3099.3288888888887,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 16:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2840.6381087036134,3182.5876541137695,2857.681937355835,3201.683180038452,0.0,0.0,3027.068888888889,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 17:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2934.6537073669433,2945.8389587402344,2952.2616296111455,2963.5139924926757,0.0,0.0,3078.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 18:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2992.0,2992.0,3009.952,3009.952,0.0,0.0,2992.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 19:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2863.0,2863.0,2880.178,2880.178,0.0,0.0,2863.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 20:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2771.0,2771.0,2787.626,2787.626,0.0,0.0,2771.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 21:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2713.0,2713.0,2729.278,2729.278,0.0,0.0,2713.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 22:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2619.0,2619.0,2634.714,2634.714,0.0,0.0,2619.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
