mode,load_profile_name,bridge_type,k,issue_time,scenario_id,raw_scenario_id,medoid_type,scenario_weight,daily_max_netload_kw,lowpv_shortfall_score_kwh,near_exceed_area_kwh,exceed_area_kwh,max_raw_netload_kw,max_reduced_netload_kw,effective_scenarios
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 04:00:00,2,19,dct_risk_tail,0.23,2462.2646484375,428.69324493408203,0.0,0.0,2462.2646484375,2462.2646484375,3.005096643908068
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 04:00:00,3,0,typical,0.22,2364.60009765625,523.017412185669,0.0,0.0,2462.2646484375,2462.2646484375,3.005096643908068
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 04:00:00,4,460,typical,0.478,2443.788818359375,595.7952194213867,0.0,0.0,2462.2646484375,2462.2646484375,3.005096643908068
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 05:00:00,0,2,high_netload_tail,0.244,2474.04736328125,594.251880645752,0.0,0.0,2474.04736328125,2474.04736328125,3.8491147036181683
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 05:00:00,1,392,low_pv_shortfall_tail,0.098,2454.35107421875,2490.3697242736816,0.0,0.0,2474.04736328125,2474.04736328125,3.8491147036181683
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 05:00:00,2,239,dct_risk_tail,0.072,2474.04736328125,912.8111801147461,0.0,0.0,2474.04736328125,2474.04736328125,3.8491147036181683
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 05:00:00,3,498,typical,0.376,2364.60009765625,597.6959285736084,0.0,0.0,2474.04736328125,2474.04736328125,3.8491147036181683
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 05:00:00,4,1,typical,0.21,2464.33251953125,1359.1509971618652,0.0,0.0,2474.04736328125,2474.04736328125,3.8491147036181683
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 06:00:00,0,43,high_netload_tail,0.158,2465.929931640625,1862.0262508392334,0.0,0.0,2465.929931640625,2465.929931640625,3.068840223902583
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 06:00:00,1,383,low_pv_shortfall_tail,0.092,2366.266357421875,3075.8797855377197,0.0,0.0,2465.929931640625,2465.929931640625,3.068840223902583
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 06:00:00,2,78,dct_risk_tail,0.51,2465.929931640625,1296.926124572754,0.0,0.0,2465.929931640625,2465.929931640625,3.068840223902583
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 06:00:00,3,496,typical,0.078,2364.60009765625,1506.0591049194336,0.0,0.0,2465.929931640625,2465.929931640625,3.068840223902583
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 06:00:00,4,94,typical,0.162,2432.17724609375,965.8854217529297,0.0,0.0,2465.929931640625,2465.929931640625,3.068840223902583
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 07:00:00,0,32,high_netload_tail,0.068,2451.638671875,1096.6427268981934,0.0,0.0,2451.638671875,2451.638671875,2.6939655172413786
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 07:00:00,1,279,low_pv_shortfall_tail,0.14,2364.60009765625,3783.096405029297,0.0,0.0,2451.638671875,2451.638671875,2.6939655172413786
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 07:00:00,2,42,dct_risk_tail,0.012,2451.638671875,1357.8918266296387,0.0,0.0,2451.638671875,2451.638671875,2.6939655172413786
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 07:00:00,3,489,typical,0.244,2364.60009765625,1118.4969177246094,0.0,0.0,2451.638671875,2451.638671875,2.6939655172413786
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 07:00:00,4,262,typical,0.536,2412.368896484375,1030.6991653442383,0.0,0.0,2451.638671875,2451.638671875,2.6939655172413786
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 08:00:00,0,480,high_netload_tail,0.074,2447.70849609375,645.005989074707,0.0,0.0,2447.70849609375,2447.70849609375,3.314155420632606
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 08:00:00,1,102,low_pv_shortfall_tail,0.044,2364.60009765625,2816.4329528808594,0.0,0.0,2447.70849609375,2447.70849609375,3.314155420632606
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 08:00:00,2,5,dct_risk_tail,0.148,2447.70849609375,1303.9249839782715,0.0,0.0,2447.70849609375,2447.70849609375,3.314155420632606
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 08:00:00,3,28,typical,0.406,2364.60009765625,400.1281280517578,0.0,0.0,2447.70849609375,2447.70849609375,3.314155420632606
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 08:00:00,4,243,typical,0.328,2421.539794921875,1108.6117248535156,0.0,0.0,2447.70849609375,2447.70849609375,3.314155420632606
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 09:00:00,0,485,high_netload_tail,0.048,2443.2841796875,1202.927116394043,0.0,0.0,2443.2841796875,2443.2841796875,2.427137337139085
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 09:00:00,1,88,low_pv_shortfall_tail,0.058,2443.2841796875,2272.167335510254,0.0,0.0,2443.2841796875,2443.2841796875,2.427137337139085
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 09:00:00,2,32,dct_risk_tail,0.07,2443.2841796875,888.4418029785156,0.0,0.0,2443.2841796875,2443.2841796875,2.427137337139085
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 09:00:00,3,11,typical,0.588,2364.60009765625,663.5354309082031,0.0,0.0,2443.2841796875,2443.2841796875,2.427137337139085
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 09:00:00,4,53,typical,0.236,2409.54248046875,1085.1065979003906,0.0,0.0,2443.2841796875,2443.2841796875,2.427137337139085
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 10:00:00,0,3,high_netload_tail,0.03,2425.333984375,411.7006721496582,0.0,0.0,2425.333984375,2425.333984375,2.5194501551981294
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 10:00:00,1,268,low_pv_shortfall_tail,0.086,2364.60009765625,2845.1474533081055,0.0,0.0,2425.333984375,2425.333984375,2.5194501551981294
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 10:00:00,2,470,dct_risk_tail,0.286,2425.333984375,1196.704792022705,0.0,0.0,2425.333984375,2425.333984375,2.5194501551981294
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 10:00:00,3,497,typical,0.552,2364.60009765625,743.6785736083984,0.0,0.0,2425.333984375,2425.333984375,2.5194501551981294
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 10:00:00,4,329,typical,0.046,2393.77685546875,1066.8015975952148,0.0,0.0,2425.333984375,2425.333984375,2.5194501551981294
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 11:00:00,0,365,high_netload_tail,0.09,2381.31982421875,2159.5036544799805,0.0,0.0,2381.31982421875,2381.31982421875,1.5465894609207773
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 11:00:00,1,446,low_pv_shortfall_tail,0.034,2381.31982421875,3324.382766723633,0.0,0.0,2381.31982421875,2381.31982421875,1.5465894609207773
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 11:00:00,2,144,dct_risk_tail,0.024,2381.31982421875,1816.6397857666016,0.0,0.0,2381.31982421875,2381.31982421875,1.5465894609207773
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 11:00:00,3,496,typical,0.796,2364.60009765625,1343.167709350586,0.0,0.0,2381.31982421875,2381.31982421875,1.5465894609207773
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 11:00:00,4,481,typical,0.056,2364.60009765625,684.9837493896484,0.0,0.0,2381.31982421875,2381.31982421875,1.5465894609207773
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 12:00:00,0,360,high_netload_tail,0.016,2397.781982421875,1989.2703704833984,0.0,0.0,2397.781982421875,2397.781982421875,2.240866229249579
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 12:00:00,1,315,low_pv_shortfall_tail,0.018,2394.840576171875,3640.0694732666016,0.0,0.0,2397.781982421875,2397.781982421875,2.240866229249579
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 12:00:00,2,433,dct_risk_tail,0.134,2397.781982421875,761.8116455078125,0.0,0.0,2397.781982421875,2397.781982421875,2.240866229249579
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 12:00:00,3,496,typical,0.618,2364.60009765625,1029.961524963379,0.0,0.0,2397.781982421875,2397.781982421875,2.240866229249579
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 12:00:00,4,481,typical,0.214,2364.60009765625,2789.6249618530273,0.0,0.0,2397.781982421875,2397.781982421875,2.240866229249579
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 13:00:00,0,0,high_netload_tail,0.092,2364.60009765625,3560.92977142334,0.0,0.0,2364.60009765625,2364.60009765625,3.2630259997911666
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 13:00:00,1,168,low_pv_shortfall_tail,0.024,2364.60009765625,4873.911602020264,0.0,0.0,2364.60009765625,2364.60009765625,3.2630259997911666
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 13:00:00,2,499,dct_risk_tail,0.332,2364.60009765625,1991.7640419006348,0.0,0.0,2364.60009765625,2364.60009765625,3.2630259997911666
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 13:00:00,3,495,typical,0.144,2364.60009765625,3390.816848754883,0.0,0.0,2364.60009765625,2364.60009765625,3.2630259997911666
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 13:00:00,4,494,typical,0.408,2364.60009765625,1976.2103424072266,0.0,0.0,2364.60009765625,2364.60009765625,3.2630259997911666
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 14:00:00,0,0,high_netload_tail,0.162,2364.60009765625,2950.6232681274414,0.0,0.0,2364.60009765625,2364.60009765625,3.6827529314713336
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 14:00:00,1,153,low_pv_shortfall_tail,0.024,2364.60009765625,5147.38752746582,0.0,0.0,2364.60009765625,2364.60009765625,3.6827529314713336
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 14:00:00,2,499,dct_risk_tail,0.346,2364.60009765625,1989.9887084960938,0.0,0.0,2364.60009765625,2364.60009765625,3.6827529314713336
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 14:00:00,3,495,typical,0.146,2364.60009765625,1016.0347671508789,0.0,0.0,2364.60009765625,2364.60009765625,3.6827529314713336
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 14:00:00,4,494,typical,0.322,2364.60009765625,1224.5531997680664,0.0,0.0,2364.60009765625,2364.60009765625,3.6827529314713336
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 15:00:00,0,0,high_netload_tail,0.214,2364.60009765625,1572.8390655517578,0.0,0.0,2364.60009765625,2364.60009765625,3.7980068060281966
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 15:00:00,1,257,low_pv_shortfall_tail,0.062,2364.60009765625,5223.10274887085,0.0,0.0,2364.60009765625,2364.60009765625,3.7980068060281966
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 15:00:00,2,499,dct_risk_tail,0.356,2364.60009765625,1784.376132965088,0.0,0.0,2364.60009765625,2364.60009765625,3.7980068060281966
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 15:00:00,3,495,typical,0.086,2364.60009765625,2185.602828979492,0.0,0.0,2364.60009765625,2364.60009765625,3.7980068060281966
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 15:00:00,4,494,typical,0.282,2364.60009765625,1247.920425415039,0.0,0.0,2364.60009765625,2364.60009765625,3.7980068060281966
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 16:00:00,0,0,high_netload_tail,0.088,2364.60009765625,3797.4457969665527,0.0,0.0,2364.60009765625,2364.60009765625,3.1418876460977754
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 16:00:00,1,180,low_pv_shortfall_tail,0.032,2364.60009765625,5139.262542724609,0.0,0.0,2364.60009765625,2364.60009765625,3.1418876460977754
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 16:00:00,2,499,dct_risk_tail,0.27,2364.60009765625,1939.8678131103516,0.0,0.0,2364.60009765625,2364.60009765625,3.1418876460977754
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 16:00:00,3,495,typical,0.146,2364.60009765625,3459.1978302001953,0.0,0.0,2364.60009765625,2364.60009765625,3.1418876460977754
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 16:00:00,4,494,typical,0.464,2364.60009765625,2364.7391357421875,0.0,0.0,2364.60009765625,2364.60009765625,3.1418876460977754
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 17:00:00,0,0,high_netload_tail,0.178,2364.60009765625,2104.8612213134766,0.0,0.0,2364.60009765625,2364.60009765625,4.1918175720992625
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 17:00:00,1,18,low_pv_shortfall_tail,0.062,2364.60009765625,5173.999835968018,0.0,0.0,2364.60009765625,2364.60009765625,4.1918175720992625
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 17:00:00,2,499,dct_risk_tail,0.33,2364.60009765625,268.8688201904297,0.0,0.0,2364.60009765625,2364.60009765625,4.1918175720992625
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 17:00:00,3,495,typical,0.244,2364.60009765625,2641.9333724975586,0.0,0.0,2364.60009765625,2364.60009765625,4.1918175720992625
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 17:00:00,4,494,typical,0.186,2364.60009765625,2053.7958374023438,0.0,0.0,2364.60009765625,2364.60009765625,4.1918175720992625
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 18:00:00,0,0,high_netload_tail,0.34,2234.39990234375,2547.668731689453,0.0,0.0,2234.39990234375,2234.39990234375,3.7641532160925077
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 18:00:00,1,87,low_pv_shortfall_tail,0.016,2234.39990234375,5879.836730957031,0.0,0.0,2234.39990234375,2234.39990234375,3.7641532160925077
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 18:00:00,2,499,dct_risk_tail,0.292,2234.39990234375,1295.521484375,0.0,0.0,2234.39990234375,2234.39990234375,3.7641532160925077
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 18:00:00,3,495,typical,0.14,2234.39990234375,4866.679462432861,0.0,0.0,2234.39990234375,2234.39990234375,3.7641532160925077
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 18:00:00,4,494,typical,0.212,2234.39990234375,2326.067066192627,0.0,0.0,2234.39990234375,2234.39990234375,3.7641532160925077
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 19:00:00,0,0,high_netload_tail,0.33,2087.39990234375,687.6030464172363,0.0,0.0,2087.39990234375,2087.39990234375,3.5533572118937973
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 19:00:00,1,323,low_pv_shortfall_tail,0.024,2087.39990234375,5035.01953125,0.0,0.0,2087.39990234375,2087.39990234375,3.5533572118937973
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 19:00:00,2,499,dct_risk_tail,0.178,2087.39990234375,3890.085250854492,0.0,0.0,2087.39990234375,2087.39990234375,3.5533572118937973
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 19:00:00,3,495,typical,0.358,2087.39990234375,3125.8421478271484,0.0,0.0,2087.39990234375,2087.39990234375,3.5533572118937973
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 19:00:00,4,494,typical,0.11,2087.39990234375,3023.5465240478516,0.0,0.0,2087.39990234375,2087.39990234375,3.5533572118937973
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 20:00:00,0,0,high_netload_tail,0.394,1995.0,1785.413803100586,0.0,0.0,1995.0,1995.0,2.82141567352835
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 20:00:00,1,131,low_pv_shortfall_tail,0.018,1995.0,6564.988708496094,0.0,0.0,1995.0,1995.0,2.82141567352835
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 20:00:00,2,499,dct_risk_tail,0.042,1995.0,2941.4985008239746,0.0,0.0,1995.0,1995.0,2.82141567352835
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 20:00:00,3,495,typical,0.428,1995.0,784.5806884765625,0.0,0.0,1995.0,1995.0,2.82141567352835
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 20:00:00,4,494,typical,0.118,1995.0,4735.029582977295,0.0,0.0,1995.0,1995.0,2.82141567352835
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 21:00:00,0,0,high_netload_tail,0.196,1923.5999755859375,3224.676094055176,0.0,0.0,1923.5999755859375,1923.5999755859375,3.6817766781538097
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 21:00:00,1,272,low_pv_shortfall_tail,0.034,1923.5999755859375,5839.060836791992,0.0,0.0,1923.5999755859375,1923.5999755859375,3.6817766781538097
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 21:00:00,2,499,dct_risk_tail,0.264,1923.5999755859375,2549.4351348876953,0.0,0.0,1923.5999755859375,1923.5999755859375,3.6817766781538097
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 21:00:00,3,495,typical,0.384,1923.5999755859375,882.7640762329102,0.0,0.0,1923.5999755859375,1923.5999755859375,3.6817766781538097
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 21:00:00,4,494,typical,0.122,1923.5999755859375,1364.006607055664,0.0,0.0,1923.5999755859375,1923.5999755859375,3.6817766781538097
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 22:00:00,0,0,high_netload_tail,0.494,1822.739990234375,2337.809127807617,0.0,0.0,1822.739990234375,1822.739990234375,2.826455624646693
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 22:00:00,1,497,low_pv_shortfall_tail,0.042,1822.739990234375,5477.482513427734,0.0,0.0,1822.739990234375,1822.739990234375,2.826455624646693
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 22:00:00,2,499,dct_risk_tail,0.308,1822.739990234375,3324.09814453125,0.0,0.0,1822.739990234375,1822.739990234375,2.826455624646693
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 22:00:00,3,495,typical,0.056,1822.739990234375,3494.46044921875,0.0,0.0,1822.739990234375,1822.739990234375,2.826455624646693
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 22:00:00,4,494,typical,0.1,1822.739990234375,3592.146469116211,0.0,0.0,1822.739990234375,1822.739990234375,2.826455624646693
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 23:00:00,0,0,high_netload_tail,0.048,1819.6500244140625,4394.478130340576,0.0,0.0,1819.6500244140625,1819.6500244140625,3.283166548472671
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 23:00:00,1,213,low_pv_shortfall_tail,0.064,1819.6500244140625,5281.736183166504,0.0,0.0,1819.6500244140625,1819.6500244140625,3.283166548472671
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 23:00:00,2,499,dct_risk_tail,0.328,1819.6500244140625,2784.3722534179688,0.0,0.0,1819.6500244140625,1819.6500244140625,3.283166548472671
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 23:00:00,3,495,typical,0.41,1819.6500244140625,134.78076171875,0.0,0.0,1819.6500244140625,1819.6500244140625,3.283166548472671
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-02 23:00:00,4,494,typical,0.15,1819.6500244140625,1776.0270233154297,0.0,0.0,1819.6500244140625,1819.6500244140625,3.283166548472671
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 00:00:00,0,0,high_netload_tail,0.24,1819.6500244140625,3152.26407623291,0.0,0.0,1819.6500244140625,1819.6500244140625,3.4841263204838757
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 00:00:00,1,333,low_pv_shortfall_tail,0.028,1819.6500244140625,4645.233673095703,0.0,0.0,1819.6500244140625,1819.6500244140625,3.4841263204838757
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 00:00:00,2,499,dct_risk_tail,0.348,1819.6500244140625,1881.4013366699219,0.0,0.0,1819.6500244140625,1819.6500244140625,3.4841263204838757
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 00:00:00,3,495,typical,0.322,1819.6500244140625,1649.8706436157227,0.0,0.0,1819.6500244140625,1819.6500244140625,3.4841263204838757
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 00:00:00,4,494,typical,0.062,1819.6500244140625,3264.728057861328,0.0,0.0,1819.6500244140625,1819.6500244140625,3.4841263204838757
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 01:00:00,0,0,high_netload_tail,0.136,1819.6500244140625,2267.961093902588,0.0,0.0,1819.6500244140625,1819.6500244140625,2.8033820000448535
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 01:00:00,1,70,low_pv_shortfall_tail,0.062,1819.6500244140625,4980.307357788086,0.0,0.0,1819.6500244140625,1819.6500244140625,2.8033820000448535
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 01:00:00,2,499,dct_risk_tail,0.54,1819.6500244140625,1614.7008361816406,0.0,0.0,1819.6500244140625,1819.6500244140625,2.8033820000448535
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 01:00:00,3,495,typical,0.196,1819.6500244140625,1666.0019607543945,0.0,0.0,1819.6500244140625,1819.6500244140625,2.8033820000448535
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 01:00:00,4,494,typical,0.066,1819.6500244140625,3494.351760864258,0.0,0.0,1819.6500244140625,1819.6500244140625,2.8033820000448535
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 02:00:00,0,0,high_netload_tail,0.174,1819.6500244140625,1469.848373413086,0.0,0.0,1819.6500244140625,1819.6500244140625,3.864823918622267
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 02:00:00,1,206,low_pv_shortfall_tail,0.038,1819.6500244140625,5209.5114669799805,0.0,0.0,1819.6500244140625,1819.6500244140625,3.864823918622267
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 02:00:00,2,499,dct_risk_tail,0.268,1819.6500244140625,2929.4949073791504,0.0,0.0,1819.6500244140625,1819.6500244140625,3.864823918622267
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 02:00:00,3,495,typical,0.36,1819.6500244140625,2091.280776977539,0.0,0.0,1819.6500244140625,1819.6500244140625,3.864823918622267
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 02:00:00,4,494,typical,0.16,1819.6500244140625,814.4602966308594,0.0,0.0,1819.6500244140625,1819.6500244140625,3.864823918622267
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 03:00:00,0,0,high_netload_tail,0.23,1819.6500244140625,1839.1502380371094,0.0,0.0,1819.6500244140625,1819.6500244140625,2.4215420379697794
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 03:00:00,1,315,low_pv_shortfall_tail,0.014,1819.6500244140625,5828.157680511475,0.0,0.0,1819.6500244140625,1819.6500244140625,2.4215420379697794
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 03:00:00,2,499,dct_risk_tail,0.086,1819.6500244140625,2492.8710136413574,0.0,0.0,1819.6500244140625,1819.6500244140625,2.4215420379697794
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 03:00:00,3,495,typical,0.588,1819.6500244140625,1421.281379699707,0.0,0.0,1819.6500244140625,1819.6500244140625,2.4215420379697794
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 03:00:00,4,494,typical,0.082,1819.6500244140625,2395.568603515625,0.0,0.0,1819.6500244140625,1819.6500244140625,2.4215420379697794
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 04:00:00,0,0,high_netload_tail,0.02,1819.6500244140625,1008.5706176757812,0.0,0.0,1819.6500244140625,1819.6500244140625,2.293451736601655
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 04:00:00,1,413,low_pv_shortfall_tail,0.044,1819.6500244140625,5331.177192687988,0.0,0.0,1819.6500244140625,1819.6500244140625,2.293451736601655
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 04:00:00,2,499,dct_risk_tail,0.228,1819.6500244140625,1822.6370162963867,0.0,0.0,1819.6500244140625,1819.6500244140625,2.293451736601655
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 04:00:00,3,495,typical,0.61,1819.6500244140625,756.4481506347656,0.0,0.0,1819.6500244140625,1819.6500244140625,2.293451736601655
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 04:00:00,4,494,typical,0.098,1819.6500244140625,2817.8267364501953,0.0,0.0,1819.6500244140625,1819.6500244140625,2.293451736601655
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 05:00:00,0,0,high_netload_tail,0.396,1819.6500244140625,2400.2837982177734,0.0,0.0,1819.6500244140625,1819.6500244140625,3.6713954239727427
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 05:00:00,1,306,low_pv_shortfall_tail,0.016,1819.6500244140625,5007.333343505859,0.0,0.0,1819.6500244140625,1819.6500244140625,3.6713954239727427
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 05:00:00,2,499,dct_risk_tail,0.2,1819.6500244140625,3365.7435302734375,0.0,0.0,1819.6500244140625,1819.6500244140625,3.6713954239727427
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-04-03 05:00:00,3,495,typical,0.198,1819.6500244140625,3052.038013458252,0.0,0.0,1819.6500244140625,1819.6500244140625,3.6713954239727427
