timestamp,day_index,month_id,calendar_day,hour,hour_local,case_id,mode,probabilistic,m_cal,milp_status,solve_time_sec,objective_total,objective_tou,objective_oc,objective_deg,objective_trec,objective_shield,z_shield_expected,scenario_count,scenario_weight_sum,forecast_load_first,forecast_pv_first,forecast_netload_first,max_stress_netload_H24,p_ch_exec,p_dis_exec,pv_realized,load_realized,p_grid_realized,grid_load_realized,grid_ch_realized,pv_to_load_realized,pv_to_ch_realized,p_dis_g_realized,renewable_recognized_kwh,tou_ene_hour,E_soc,E_g,D_mth_running,D_guard,D_cert,MC_OC,lambda_shield,rho_shield,Y_TREC_min,Y_TREC_max,case_key,case_label,month_period,bess_net_kw,soc_pct,tou_price_ntd_kwh,mtd_peak_before,mtd_peak_after,new_mtd_peak_increment_kw
2025-05-06 10:00:00,187,5,2025-05-06,10,11,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.07074856758117676,286549.191004334,245485.2687164095,-2.319211489520967e-11,12183.231273912817,28880.691014012205,0.0,0.0,5,1.0,3944.0000000000005,1100.7639321289066,2843.2360678710947,3996.7167205810547,0.0,752.5829999999999,656.8222222222223,3944.0,2534.5947777777783,2534.5947777777783,0.0,656.8222222222223,0.0,0.0,656.8222222222223,13864.233434444446,3175.4223816474787,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1367240.207464234,1379989.4867649237,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,42.19365015749065,5.47,3728.352248888889,3728.352248888889,0.0
2025-05-06 11:00:00,187,5,2025-05-06,11,12,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.07114076614379883,286395.661034815,246418.42171401723,-4.0472514228895307e-11,11233.699860739773,28743.53946005841,0.0,0.0,5,1.0,4155.0,1545.2130825195313,2609.7869174804687,3933.2176513671875,684.118363172743,0.0,513.5155555555556,4155.0,4325.602807617187,3641.4844444444443,684.118363172743,513.5155555555556,0.0,0.0,513.5155555555556,10035.398513671873,3825.3348266615844,0.0,4351.55642446289,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1367422.261077675,1379919.0352638094,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-684.118363172743,50.8294078747671,2.32,3728.352248888889,4351.55642446289,623.2041755740015
2025-05-06 12:00:00,187,5,2025-05-06,12,13,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.07176780700683594,304844.13928604685,252225.34745099215,-1.0913936421275139e-11,11006.711098162465,41612.08073689212,0.0,0.0,5,1.0,4236.000000000001,833.6346393432617,3402.365360656738,3998.9404296875,546.2653137207028,0.0,435.8911111111112,4236.0,4346.3742026095915,3800.108888888889,546.2653137207028,435.8911111111112,0.0,0.0,435.8911111111112,10083.588150054251,4344.286874696252,0.0,4372.452447825249,4351.55642446289,4351.55642446289,670.8,1.0,670.8,1370516.0879025823,1382064.1516232854,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-546.2653137207028,57.72502002697713,2.32,4351.55642446289,4372.452447825249,20.89602336235839
2025-05-06 13:00:00,187,5,2025-05-06,13,14,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06927013397216797,306201.415271271,251700.35926656966,3.637978807091713e-12,10471.684394788766,44029.3716099133,0.0,0.0,5,1.0,4172.0,469.7625648193359,3702.237435180664,4045.689468383789,413.04427707248203,0.0,961.348888888889,4172.0,3623.6953881835934,3210.6511111111113,413.04427707248203,961.348888888889,0.0,0.0,961.348888888889,8406.973300585936,4736.6789379151105,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1371785.9883078132,1382235.0219381843,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-413.04427707248203,62.93895740290587,2.32,4372.452447825249,4372.452447825249,0.0
2025-05-06 14:00:00,187,5,2025-05-06,14,15,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06879496574401855,311101.3667956246,253138.78155287332,-1.8189894035458565e-12,10471.684394788792,47490.90084796259,0.0,0.0,5,1.0,4190.0,379.36769869995123,3810.6323013000488,4021.721939086914,0.0,0.0,806.1,4190.0,3383.9,3383.9,0.0,806.1,0.0,0.0,806.1,18509.933,4736.6789379151105,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1372966.8329045353,1382026.1476418553,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,0.0,62.93895740290587,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 15:00:00,187,5,2025-05-06,15,16,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.07020235061645508,288756.4833479477,237212.6893768824,7.639755494892597e-11,12416.896012731551,39126.89795833331,0.0,0.0,5,1.0,4145.0,574.3564260864258,3570.6435739135745,3874.3314514160156,0.0,0.0,376.18000000000006,4145.0,3768.8199999999997,3768.8199999999997,0.0,376.18000000000006,0.0,0.0,376.18000000000006,20615.445399999997,4736.6789379151105,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1367875.058619421,1381183.2036356144,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,0.0,62.93895740290587,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 16:00:00,187,5,2025-05-06,16,17,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06969690322875977,287663.7049825927,231714.41833071518,3.637978807091713e-12,14335.564518079324,41613.722133798816,0.0,0.0,5,1.0,3998.9999999999995,366.26694787597654,3632.7330521240233,3822.1903686523438,0.0,0.0,569.1788238338103,3999.0,3429.8211761661896,3429.8211761661896,0.0,569.1788238338103,0.0,0.0,569.1788238338103,18761.121833629055,4736.6789379151105,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1366317.6487019286,1381433.1924622282,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,0.0,62.93895740290587,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 17:00:00,187,5,2025-05-06,17,18,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06942367553710938,282465.8824241394,224833.8925094258,6.912159733474255e-11,15527.097751997004,42104.89216271648,0.0,0.0,5,1.0,3777.9999999999995,161.35468811035156,3616.6453118896484,3685.5164947509766,0.0,0.0,52.814598854442046,3778.0,3725.185401145558,3725.185401145558,0.0,52.814598854442046,0.0,0.0,52.814598854442046,20376.764144266202,4736.6789379151105,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1368557.0193286072,1381643.7787461411,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,0.0,62.93895740290587,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 18:00:00,187,5,2025-05-06,18,19,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06970620155334473,278100.71549759246,221271.625280046,6.912159733474255e-11,15115.594081955986,41713.496135590685,0.0,0.0,5,1.0,3609.0,47.96372195434571,3561.0362780456544,3574.8652877807617,0.0,21.976141019354827,0.0,3609.0,3587.023858980645,3587.023858980645,0.0,0.0,0.0,0.0,0.0,19621.020508624126,4713.546157894737,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1366049.8849674733,1382389.326776174,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,21.976141019354827,62.631578947368425,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 19:00:00,187,5,2025-05-06,19,20,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.0672292709350586,263307.58868379146,212161.10885520538,9.822542779147625e-11,14592.530346968042,36553.94948161908,0.0,0.0,5,1.0,3450.9999999999995,0.0,3450.9999999999995,3451.0,0.0,752.5829999999999,0.0,3451.0,2698.4170000000004,2698.4170000000004,0.0,0.0,0.0,0.0,0.0,14760.34099,3921.35352631579,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1369038.4367545517,1382608.4335540207,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,52.10526315789474,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 20:00:00,187,5,2025-05-06,20,21,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06703424453735352,271125.1003238829,217715.12736768794,7.639755494892597e-11,13381.25042848252,40028.722527712176,0.0,0.0,5,1.0,3218.0000000000005,0.0,3218.0000000000005,3218.0,0.0,752.5829999999999,0.0,3218.0,2465.4170000000004,2465.4170000000004,0.0,0.0,0.0,0.0,0.0,13485.830990000002,3129.160894736843,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1370853.2473730212,1382920.799961484,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,41.57894736842106,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 21:00:00,187,5,2025-05-06,21,22,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06697511672973633,269577.65158651676,218298.5433675655,-2.1827872842550278e-11,12169.287077859806,39109.821141091525,0.0,0.0,5,1.0,2911.0,0.0,2911.0,3139.820556640625,0.0,752.5829999999999,0.0,2911.0,2158.4170000000004,2158.4170000000004,0.0,0.0,0.0,0.0,0.0,11806.540990000001,2336.968263157896,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1370895.4566624193,1383312.9155261545,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,31.052631578947388,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 22:00:00,187,5,2025-05-06,22,23,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06717061996459961,269970.7087374907,220774.81993343792,1.2732925824820995e-11,11163.48965286769,38032.39915118506,0.0,0.0,5,1.0,2707.0000000000005,0.0,2707.0000000000005,3139.1181640625,0.0,752.5829999999999,0.0,2707.0,1954.4170000000001,1954.4170000000001,0.0,0.0,0.0,0.0,0.0,10690.66099,1544.775631578949,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1370478.7463658955,1383638.4250138905,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,20.526315789473706,5.47,4372.452447825249,4372.452447825249,0.0
2025-05-06 23:00:00,187,5,2025-05-06,23,24,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.09179186820983887,266897.0329558393,220561.3559485813,4.3655745685100555e-11,10389.543771372259,35946.13323588553,0.0,0.0,5,1.0,2558.0,0.0,2558.0,3140.2851791381836,0.0,752.5830000000016,0.0,2558.0,1805.4169999999986,1805.4169999999986,0.0,0.0,0.0,0.0,0.0,9875.630989999992,752.5830000000001,0.0,4372.452447825249,4372.452447825249,4372.452447825249,670.8,1.0,670.8,1368860.3801508532,1383899.8506327257,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5830000000016,10.0,5.47,4372.452447825249,4372.452447825249,0.0
