Date,Time,DateTime,Load_kWh,Solar_kWh,Price_NTD_kWh
2025-05-23,14:00:00,2025-05-23 14:00:00,4770,165,5.02
2025-05-23,15:00:00,2025-05-23 15:00:00,4861,124,5.02
2025-05-23,16:00:00,2025-05-23 16:00:00,4828,151,8.05
2025-05-23,17:00:00,2025-05-23 17:00:00,4659,66,8.05
2025-05-23,18:00:00,2025-05-23 18:00:00,4419,22,8.05
2025-05-23,19:00:00,2025-05-23 19:00:00,4087,2,8.05
2025-05-23,20:00:00,2025-05-23 20:00:00,3581,0,8.05
2025-05-23,21:00:00,2025-05-23 21:00:00,3374,0,8.05
2025-05-23,22:00:00,2025-05-23 22:00:00,3145,0,5.02
2025-05-23,23:00:00,2025-05-23 23:00:00,2937,0,5.02
2025-05-24,00:00:00,2025-05-24 00:00:00,2853,0,2.18
2025-05-24,01:00:00,2025-05-24 01:00:00,2657,0,2.18
2025-05-24,02:00:00,2025-05-24 02:00:00,2473,0,2.18
2025-05-24,03:00:00,2025-05-24 03:00:00,2340,0,2.18
2025-05-24,04:00:00,2025-05-24 04:00:00,2235,0,2.18
2025-05-24,05:00:00,2025-05-24 05:00:00,2184,0,2.18
2025-05-24,06:00:00,2025-05-24 06:00:00,2160,3,2.18
2025-05-24,07:00:00,2025-05-24 07:00:00,2133,17,2.18
2025-05-24,08:00:00,2025-05-24 08:00:00,2233,30,2.18
2025-05-24,09:00:00,2025-05-24 09:00:00,2856,57,2.27
2025-05-24,10:00:00,2025-05-24 10:00:00,2896,9,2.27
2025-05-24,11:00:00,2025-05-24 11:00:00,2980,7,2.27
2025-05-24,12:00:00,2025-05-24 12:00:00,3026,35,2.27
2025-05-24,13:00:00,2025-05-24 13:00:00,3131,50,2.27
2025-05-24,14:00:00,2025-05-24 14:00:00,3184,66,2.27
2025-05-24,15:00:00,2025-05-24 15:00:00,3013,50,2.27
2025-05-24,16:00:00,2025-05-24 16:00:00,3040,30,2.27
2025-05-24,17:00:00,2025-05-24 17:00:00,3008,13,2.27
2025-05-24,18:00:00,2025-05-24 18:00:00,2811,1,2.27
2025-05-24,19:00:00,2025-05-24 19:00:00,2690,0,2.27
2025-05-24,20:00:00,2025-05-24 20:00:00,2566,0,2.27
2025-05-24,21:00:00,2025-05-24 21:00:00,2444,0,2.27
2025-05-24,22:00:00,2025-05-24 22:00:00,2324,0,2.27
2025-05-24,23:00:00,2025-05-24 23:00:00,2249,0,2.27
2025-05-25,00:00:00,2025-05-25 00:00:00,2202,0,2.18
2025-05-25,01:00:00,2025-05-25 01:00:00,2170,0,2.18
2025-05-25,02:00:00,2025-05-25 02:00:00,2026,0,2.18
2025-05-25,03:00:00,2025-05-25 03:00:00,1924,0,2.18
2025-05-25,04:00:00,2025-05-25 04:00:00,1842,0,2.18
2025-05-25,05:00:00,2025-05-25 05:00:00,1764,0,2.18
2025-05-25,06:00:00,2025-05-25 06:00:00,1706,0,2.18
2025-05-25,07:00:00,2025-05-25 07:00:00,1721,2,2.18
2025-05-25,08:00:00,2025-05-25 08:00:00,1861,10,2.18
2025-05-25,09:00:00,2025-05-25 09:00:00,1989,21,2.18
2025-05-25,10:00:00,2025-05-25 10:00:00,2130,15,2.18
2025-05-25,11:00:00,2025-05-25 11:00:00,2181,17,2.18
2025-05-25,12:00:00,2025-05-25 12:00:00,2222,58,2.18
2025-05-25,13:00:00,2025-05-25 13:00:00,2276,62,2.18
2025-05-25,14:00:00,2025-05-25 14:00:00,2334,69,2.18
2025-05-25,15:00:00,2025-05-25 15:00:00,2414,59,2.18
2025-05-25,16:00:00,2025-05-25 16:00:00,2416,39,2.18
2025-05-25,17:00:00,2025-05-25 17:00:00,2389,29,2.18
2025-05-25,18:00:00,2025-05-25 18:00:00,2329,15,2.18
2025-05-25,19:00:00,2025-05-25 19:00:00,2267,0,2.18
2025-05-25,20:00:00,2025-05-25 20:00:00,2287,0,2.18
2025-05-25,21:00:00,2025-05-25 21:00:00,2242,0,2.18
2025-05-25,22:00:00,2025-05-25 22:00:00,2174,0,2.18
2025-05-25,23:00:00,2025-05-25 23:00:00,2128,0,2.18
2025-05-26,00:00:00,2025-05-26 00:00:00,2085,0,2.18
2025-05-26,01:00:00,2025-05-26 01:00:00,2050,0,2.18
2025-05-26,02:00:00,2025-05-26 02:00:00,1928,0,2.18
2025-05-26,03:00:00,2025-05-26 03:00:00,1780,0,2.18
2025-05-26,04:00:00,2025-05-26 04:00:00,1697,0,2.18
2025-05-26,05:00:00,2025-05-26 05:00:00,1673,0,2.18
2025-05-26,06:00:00,2025-05-26 06:00:00,1681,0,2.18
2025-05-26,07:00:00,2025-05-26 07:00:00,1677,3,2.18
2025-05-26,08:00:00,2025-05-26 08:00:00,1935,9,2.18
2025-05-26,09:00:00,2025-05-26 09:00:00,2285,20,5.02
2025-05-26,10:00:00,2025-05-26 10:00:00,2512,25,5.02
2025-05-26,11:00:00,2025-05-26 11:00:00,2696,54,5.02
2025-05-26,12:00:00,2025-05-26 12:00:00,2811,58,5.02
2025-05-26,13:00:00,2025-05-26 13:00:00,2876,58,5.02
2025-05-26,14:00:00,2025-05-26 14:00:00,2920,56,5.02
2025-05-26,15:00:00,2025-05-26 15:00:00,3058,45,5.02
2025-05-26,16:00:00,2025-05-26 16:00:00,3060,30,8.05
2025-05-26,17:00:00,2025-05-26 17:00:00,3032,11,8.05
2025-05-26,18:00:00,2025-05-26 18:00:00,2900,3,8.05
2025-05-26,19:00:00,2025-05-26 19:00:00,2876,0,8.05
2025-05-26,20:00:00,2025-05-26 20:00:00,2717,0,8.05
2025-05-26,21:00:00,2025-05-26 21:00:00,2588,0,8.05
2025-05-26,22:00:00,2025-05-26 22:00:00,2453,0,5.02
2025-05-26,23:00:00,2025-05-26 23:00:00,2279,0,5.02
2025-05-27,00:00:00,2025-05-27 00:00:00,2134,0,2.18
2025-05-27,01:00:00,2025-05-27 01:00:00,2048,0,2.18
2025-05-27,02:00:00,2025-05-27 02:00:00,1921,0,2.18
2025-05-27,03:00:00,2025-05-27 03:00:00,1786,0,2.18
2025-05-27,04:00:00,2025-05-27 04:00:00,1722,0,2.18
2025-05-27,05:00:00,2025-05-27 05:00:00,1712,0,2.18
2025-05-27,06:00:00,2025-05-27 06:00:00,1707,7,2.18
2025-05-27,07:00:00,2025-05-27 07:00:00,1712,29,2.18
2025-05-27,08:00:00,2025-05-27 08:00:00,1926,97,2.18
2025-05-27,09:00:00,2025-05-27 09:00:00,2453,151,5.02
2025-05-27,10:00:00,2025-05-27 10:00:00,2904,175,5.02
2025-05-27,11:00:00,2025-05-27 11:00:00,3145,218,5.02
2025-05-27,12:00:00,2025-05-27 12:00:00,3317,310,5.02
2025-05-27,13:00:00,2025-05-27 13:00:00,3512,333,5.02
2025-05-27,14:00:00,2025-05-27 14:00:00,3609,305,5.02
2025-05-27,15:00:00,2025-05-27 15:00:00,3704,275,5.02
2025-05-27,16:00:00,2025-05-27 16:00:00,3620,179,8.05
2025-05-27,17:00:00,2025-05-27 17:00:00,3453,74,8.05
2025-05-27,18:00:00,2025-05-27 18:00:00,3328,25,8.05
2025-05-27,19:00:00,2025-05-27 19:00:00,3200,1,8.05
2025-05-27,20:00:00,2025-05-27 20:00:00,2994,0,8.05
2025-05-27,21:00:00,2025-05-27 21:00:00,2841,0,8.05
2025-05-27,22:00:00,2025-05-27 22:00:00,2633,0,5.02
2025-05-27,23:00:00,2025-05-27 23:00:00,2462,0,5.02
2025-05-28,00:00:00,2025-05-28 00:00:00,2387,0,2.18
2025-05-28,01:00:00,2025-05-28 01:00:00,2268,0,2.18
2025-05-28,02:00:00,2025-05-28 02:00:00,2111,0,2.18
2025-05-28,03:00:00,2025-05-28 03:00:00,1978,0,2.18
2025-05-28,04:00:00,2025-05-28 04:00:00,1878,0,2.18
2025-05-28,05:00:00,2025-05-28 05:00:00,1856,0,2.18
2025-05-28,06:00:00,2025-05-28 06:00:00,1838,3,2.18
2025-05-28,07:00:00,2025-05-28 07:00:00,1877,37,2.18
2025-05-28,08:00:00,2025-05-28 08:00:00,2158,72,2.18
2025-05-28,09:00:00,2025-05-28 09:00:00,2736,109,5.02
2025-05-28,10:00:00,2025-05-28 10:00:00,3152,174,5.02
2025-05-28,11:00:00,2025-05-28 11:00:00,3418,148,5.02
2025-05-28,12:00:00,2025-05-28 12:00:00,3599,109,5.02
2025-05-28,13:00:00,2025-05-28 13:00:00,3700,95,5.02
2025-05-28,14:00:00,2025-05-28 14:00:00,3657,91,5.02
2025-05-28,15:00:00,2025-05-28 15:00:00,3756,52,5.02
2025-05-28,16:00:00,2025-05-28 16:00:00,3691,37,8.05
2025-05-28,17:00:00,2025-05-28 17:00:00,3619,25,8.05
2025-05-28,18:00:00,2025-05-28 18:00:00,3466,6,8.05
2025-05-28,19:00:00,2025-05-28 19:00:00,3340,0,8.05
2025-05-28,20:00:00,2025-05-28 20:00:00,3132,0,8.05
2025-05-28,21:00:00,2025-05-28 21:00:00,2933,0,8.05
2025-05-28,22:00:00,2025-05-28 22:00:00,2733,0,5.02
2025-05-28,23:00:00,2025-05-28 23:00:00,2516,0,5.02
2025-05-29,00:00:00,2025-05-29 00:00:00,2360,0,2.18
2025-05-29,01:00:00,2025-05-29 01:00:00,2285,0,2.18
2025-05-29,02:00:00,2025-05-29 02:00:00,2144,0,2.18
2025-05-29,03:00:00,2025-05-29 03:00:00,2018,0,2.18
2025-05-29,04:00:00,2025-05-29 04:00:00,1915,0,2.18
2025-05-29,05:00:00,2025-05-29 05:00:00,1862,0,2.18
2025-05-29,06:00:00,2025-05-29 06:00:00,1834,0,2.18
2025-05-29,07:00:00,2025-05-29 07:00:00,1827,4,2.18
2025-05-29,08:00:00,2025-05-29 08:00:00,2132,24,2.18
2025-05-29,09:00:00,2025-05-29 09:00:00,2614,33,5.02
2025-05-29,10:00:00,2025-05-29 10:00:00,3010,50,5.02
2025-05-29,11:00:00,2025-05-29 11:00:00,3154,25,5.02
2025-05-29,12:00:00,2025-05-29 12:00:00,3215,29,5.02
2025-05-29,13:00:00,2025-05-29 13:00:00,3291,31,5.02
2025-05-29,14:00:00,2025-05-29 14:00:00,3258,32,5.02
2025-05-29,15:00:00,2025-05-29 15:00:00,3224,27,5.02
2025-05-29,16:00:00,2025-05-29 16:00:00,3177,26,8.05
2025-05-29,17:00:00,2025-05-29 17:00:00,3073,15,8.05
2025-05-29,18:00:00,2025-05-29 18:00:00,2911,5,8.05
2025-05-29,19:00:00,2025-05-29 19:00:00,2930,0,8.05
2025-05-29,20:00:00,2025-05-29 20:00:00,2773,0,8.05
2025-05-29,21:00:00,2025-05-29 21:00:00,2644,0,8.05
2025-05-29,22:00:00,2025-05-29 22:00:00,2424,0,5.02
2025-05-29,23:00:00,2025-05-29 23:00:00,2248,0,5.02
2025-05-30,00:00:00,2025-05-30 00:00:00,2098,0,2.18
2025-05-30,01:00:00,2025-05-30 01:00:00,2018,0,2.18
2025-05-30,02:00:00,2025-05-30 02:00:00,1912,0,2.18
2025-05-30,03:00:00,2025-05-30 03:00:00,1817,0,2.18
2025-05-30,04:00:00,2025-05-30 04:00:00,1745,0,2.18
2025-05-30,05:00:00,2025-05-30 05:00:00,1709,0,2.18
2025-05-30,06:00:00,2025-05-30 06:00:00,1691,1,2.18
2025-05-30,07:00:00,2025-05-30 07:00:00,1647,16,2.18
2025-05-30,08:00:00,2025-05-30 08:00:00,1706,79,2.18
2025-05-30,09:00:00,2025-05-30 09:00:00,1841,102,5.02
2025-05-30,10:00:00,2025-05-30 10:00:00,1910,185,5.02
2025-05-30,11:00:00,2025-05-30 11:00:00,2039,317,5.02
2025-05-30,12:00:00,2025-05-30 12:00:00,2112,349,5.02
2025-05-30,13:00:00,2025-05-30 13:00:00,2196,337,5.02
2025-05-30,14:00:00,2025-05-30 14:00:00,2316,325,5.02
2025-05-30,15:00:00,2025-05-30 15:00:00,2374,235,5.02
2025-05-30,16:00:00,2025-05-30 16:00:00,2375,196,8.05
2025-05-30,17:00:00,2025-05-30 17:00:00,2409,102,8.05
2025-05-30,18:00:00,2025-05-30 18:00:00,2383,28,8.05
2025-05-30,19:00:00,2025-05-30 19:00:00,2272,2,8.05
2025-05-30,20:00:00,2025-05-30 20:00:00,2168,0,8.05
2025-05-30,21:00:00,2025-05-30 21:00:00,2153,0,8.05
2025-05-30,22:00:00,2025-05-30 22:00:00,2118,0,5.02
2025-05-30,23:00:00,2025-05-30 23:00:00,2076,0,5.02
2025-05-31,00:00:00,2025-05-31 00:00:00,2037,0,2.18
2025-05-31,01:00:00,2025-05-31 01:00:00,2017,0,2.18
2025-05-31,02:00:00,2025-05-31 02:00:00,1914,0,2.18
2025-05-31,03:00:00,2025-05-31 03:00:00,1840,0,2.18
2025-05-31,04:00:00,2025-05-31 04:00:00,1795,0,2.18
2025-05-31,05:00:00,2025-05-31 05:00:00,1725,0,2.18
2025-05-31,06:00:00,2025-05-31 06:00:00,1673,4,2.18
2025-05-31,07:00:00,2025-05-31 07:00:00,1695,27,2.18
2025-05-31,08:00:00,2025-05-31 08:00:00,1791,63,2.18
2025-05-31,09:00:00,2025-05-31 09:00:00,1937,96,2.27
2025-05-31,10:00:00,2025-05-31 10:00:00,1970,194,2.27
2025-05-31,11:00:00,2025-05-31 11:00:00,2033,311,2.27
2025-05-31,12:00:00,2025-05-31 12:00:00,2174,332,2.27
2025-05-31,13:00:00,2025-05-31 13:00:00,2355,330,2.27
2025-05-31,14:00:00,2025-05-31 14:00:00,2420,235,2.27
2025-05-31,15:00:00,2025-05-31 15:00:00,2455,201,2.27
2025-05-31,16:00:00,2025-05-31 16:00:00,2522,179,2.27
2025-05-31,17:00:00,2025-05-31 17:00:00,2520,93,2.27
2025-05-31,18:00:00,2025-05-31 18:00:00,2513,20,2.27
2025-05-31,19:00:00,2025-05-31 19:00:00,2460,3,2.27
2025-05-31,20:00:00,2025-05-31 20:00:00,2429,0,2.27
2025-05-31,21:00:00,2025-05-31 21:00:00,2359,0,2.27
2025-05-31,22:00:00,2025-05-31 22:00:00,2321,0,2.27
2025-05-31,23:00:00,2025-05-31 23:00:00,2278,0,2.27
2025-06-01,00:00:00,2025-06-01 00:00:00,2256,0,2.18
2025-06-01,01:00:00,2025-06-01 01:00:00,2176,0,2.18
2025-06-01,02:00:00,2025-06-01 02:00:00,2098,0,2.18
2025-06-01,03:00:00,2025-06-01 03:00:00,2009,0,2.18
2025-06-01,04:00:00,2025-06-01 04:00:00,1937,0,2.18
2025-06-01,05:00:00,2025-06-01 05:00:00,1848,0,2.18
2025-06-01,06:00:00,2025-06-01 06:00:00,1806,7,2.18
2025-06-01,07:00:00,2025-06-01 07:00:00,1826,28,2.18
2025-06-01,08:00:00,2025-06-01 08:00:00,1854,80,2.18
2025-06-01,09:00:00,2025-06-01 09:00:00,2141,163,2.18
2025-06-01,10:00:00,2025-06-01 10:00:00,2201,215,2.18
2025-06-01,11:00:00,2025-06-01 11:00:00,2344,284,2.18
2025-06-01,12:00:00,2025-06-01 12:00:00,2503,339,2.18
2025-06-01,13:00:00,2025-06-01 13:00:00,2720,148,2.18
2025-06-01,14:00:00,2025-06-01 14:00:00,2767,153,2.18
2025-06-01,15:00:00,2025-06-01 15:00:00,2825,62,2.18
2025-06-01,16:00:00,2025-06-01 16:00:00,2844,77,2.18
2025-06-01,17:00:00,2025-06-01 17:00:00,2843,52,2.18
2025-06-01,18:00:00,2025-06-01 18:00:00,2770,16,2.18
2025-06-01,19:00:00,2025-06-01 19:00:00,2761,0,2.18
2025-06-01,20:00:00,2025-06-01 20:00:00,2670,0,2.18
2025-06-01,21:00:00,2025-06-01 21:00:00,2693,0,2.18
2025-06-01,22:00:00,2025-06-01 22:00:00,2610,0,2.18
2025-06-01,23:00:00,2025-06-01 23:00:00,2536,0,2.18
2025-06-02,00:00:00,2025-06-02 00:00:00,2464,0,2.18
2025-06-02,01:00:00,2025-06-02 01:00:00,2409,0,2.18
2025-06-02,02:00:00,2025-06-02 02:00:00,2259,0,2.18
2025-06-02,03:00:00,2025-06-02 03:00:00,2140,0,2.18
2025-06-02,04:00:00,2025-06-02 04:00:00,2074,0,2.18
2025-06-02,05:00:00,2025-06-02 05:00:00,2020,0,2.18
2025-06-02,06:00:00,2025-06-02 06:00:00,2028,2,2.18
2025-06-02,07:00:00,2025-06-02 07:00:00,2039,27,2.18
2025-06-02,08:00:00,2025-06-02 08:00:00,2440,98,2.18
2025-06-02,09:00:00,2025-06-02 09:00:00,3184,169,5.02
2025-06-02,10:00:00,2025-06-02 10:00:00,3711,248,5.02
2025-06-02,11:00:00,2025-06-02 11:00:00,4092,284,5.02
2025-06-02,12:00:00,2025-06-02 12:00:00,4525,287,5.02
2025-06-02,13:00:00,2025-06-02 13:00:00,4803,294,5.02
2025-06-02,14:00:00,2025-06-02 14:00:00,4868,266,5.02
2025-06-02,15:00:00,2025-06-02 15:00:00,4873,211,5.02
2025-06-02,16:00:00,2025-06-02 16:00:00,4932,186,8.05
2025-06-02,17:00:00,2025-06-02 17:00:00,4827,83,8.05
2025-06-02,18:00:00,2025-06-02 18:00:00,4704,34,8.05
2025-06-02,19:00:00,2025-06-02 19:00:00,4418,3,8.05
2025-06-02,20:00:00,2025-06-02 20:00:00,4097,0,8.05
2025-06-02,21:00:00,2025-06-02 21:00:00,3848,0,8.05
2025-06-02,22:00:00,2025-06-02 22:00:00,3509,0,5.02
2025-06-02,23:00:00,2025-06-02 23:00:00,3168,0,5.02
2025-06-03,00:00:00,2025-06-03 00:00:00,2978,0,2.18
2025-06-03,01:00:00,2025-06-03 01:00:00,2829,0,2.18
2025-06-03,02:00:00,2025-06-03 02:00:00,2642,0,2.18
2025-06-03,03:00:00,2025-06-03 03:00:00,2494,0,2.18
2025-06-03,04:00:00,2025-06-03 04:00:00,2342,0,2.18
2025-06-03,05:00:00,2025-06-03 05:00:00,2272,0,2.18
2025-06-03,06:00:00,2025-06-03 06:00:00,2273,7,2.18
2025-06-03,07:00:00,2025-06-03 07:00:00,2294,24,2.18
2025-06-03,08:00:00,2025-06-03 08:00:00,2751,62,2.18
2025-06-03,09:00:00,2025-06-03 09:00:00,3505,96,5.02
2025-06-03,10:00:00,2025-06-03 10:00:00,4055,66,5.02
2025-06-03,11:00:00,2025-06-03 11:00:00,4269,18,5.02
2025-06-03,12:00:00,2025-06-03 12:00:00,4248,8,5.02
2025-06-03,13:00:00,2025-06-03 13:00:00,4251,15,5.02
2025-06-03,14:00:00,2025-06-03 14:00:00,4073,17,5.02
2025-06-03,15:00:00,2025-06-03 15:00:00,3934,19,5.02
2025-06-03,16:00:00,2025-06-03 16:00:00,3805,13,8.05
2025-06-03,17:00:00,2025-06-03 17:00:00,3684,5,8.05
2025-06-03,18:00:00,2025-06-03 18:00:00,3585,3,8.05
2025-06-03,19:00:00,2025-06-03 19:00:00,3434,0,8.05
2025-06-03,20:00:00,2025-06-03 20:00:00,3136,0,8.05
2025-06-03,21:00:00,2025-06-03 21:00:00,2988,0,8.05
2025-06-03,22:00:00,2025-06-03 22:00:00,2754,0,5.02
2025-06-03,23:00:00,2025-06-03 23:00:00,2608,0,5.02
2025-06-04,00:00:00,2025-06-04 00:00:00,2475,0,2.18
2025-06-04,01:00:00,2025-06-04 01:00:00,2354,0,2.18
2025-06-04,02:00:00,2025-06-04 02:00:00,2231,0,2.18
2025-06-04,03:00:00,2025-06-04 03:00:00,2090,0,2.18
2025-06-04,04:00:00,2025-06-04 04:00:00,2015,0,2.18
2025-06-04,05:00:00,2025-06-04 05:00:00,1943,0,2.18
2025-06-04,06:00:00,2025-06-04 06:00:00,1927,1,2.18
2025-06-04,07:00:00,2025-06-04 07:00:00,1929,7,2.18
2025-06-04,08:00:00,2025-06-04 08:00:00,2257,32,2.18
2025-06-04,09:00:00,2025-06-04 09:00:00,2775,65,5.02
2025-06-04,10:00:00,2025-06-04 10:00:00,3270,57,5.02
2025-06-04,11:00:00,2025-06-04 11:00:00,3409,53,5.02
2025-06-04,12:00:00,2025-06-04 12:00:00,3547,82,5.02
2025-06-04,13:00:00,2025-06-04 13:00:00,3664,104,5.02
2025-06-04,14:00:00,2025-06-04 14:00:00,3661,105,5.02
2025-06-04,15:00:00,2025-06-04 15:00:00,3784,78,5.02
2025-06-04,16:00:00,2025-06-04 16:00:00,3767,55,8.05
2025-06-04,17:00:00,2025-06-04 17:00:00,3664,51,8.05
2025-06-04,18:00:00,2025-06-04 18:00:00,3558,9,8.05
2025-06-04,19:00:00,2025-06-04 19:00:00,3370,1,8.05
2025-06-04,20:00:00,2025-06-04 20:00:00,3131,0,8.05
2025-06-04,21:00:00,2025-06-04 21:00:00,3005,0,8.05
2025-06-04,22:00:00,2025-06-04 22:00:00,2837,0,5.02
2025-06-04,23:00:00,2025-06-04 23:00:00,2542,0,5.02
2025-06-05,00:00:00,2025-06-05 00:00:00,2401,0,2.18
2025-06-05,01:00:00,2025-06-05 01:00:00,2363,0,2.18
2025-06-05,02:00:00,2025-06-05 02:00:00,2184,0,2.18
2025-06-05,03:00:00,2025-06-05 03:00:00,2070,0,2.18
2025-06-05,04:00:00,2025-06-05 04:00:00,1977,0,2.18
2025-06-05,05:00:00,2025-06-05 05:00:00,1961,0,2.18
2025-06-05,06:00:00,2025-06-05 06:00:00,1932,1,2.18
2025-06-05,07:00:00,2025-06-05 07:00:00,1956,22,2.18
2025-06-05,08:00:00,2025-06-05 08:00:00,2322,44,2.18
2025-06-05,09:00:00,2025-06-05 09:00:00,2740,47,5.02
2025-06-05,10:00:00,2025-06-05 10:00:00,3137,62,5.02
2025-06-05,11:00:00,2025-06-05 11:00:00,3378,99,5.02
2025-06-05,12:00:00,2025-06-05 12:00:00,3581,84,5.02
2025-06-05,13:00:00,2025-06-05 13:00:00,3686,41,5.02
2025-06-05,14:00:00,2025-06-05 14:00:00,3632,46,5.02
2025-06-05,15:00:00,2025-06-05 15:00:00,3681,45,5.02
2025-06-05,16:00:00,2025-06-05 16:00:00,3666,45,8.05
2025-06-05,17:00:00,2025-06-05 17:00:00,3566,18,8.05
2025-06-05,18:00:00,2025-06-05 18:00:00,3446,7,8.05
2025-06-05,19:00:00,2025-06-05 19:00:00,3307,4,8.05
2025-06-05,20:00:00,2025-06-05 20:00:00,3113,0,8.05
2025-06-05,21:00:00,2025-06-05 21:00:00,2984,0,8.05
2025-06-05,22:00:00,2025-06-05 22:00:00,2776,0,5.02
2025-06-05,23:00:00,2025-06-05 23:00:00,2557,0,5.02
2025-06-06,00:00:00,2025-06-06 00:00:00,2434,0,2.18
2025-06-06,01:00:00,2025-06-06 01:00:00,2364,0,2.18
2025-06-06,02:00:00,2025-06-06 02:00:00,2220,0,2.18
2025-06-06,03:00:00,2025-06-06 03:00:00,2102,0,2.18
2025-06-06,04:00:00,2025-06-06 04:00:00,2023,0,2.18
2025-06-06,05:00:00,2025-06-06 05:00:00,1968,0,2.18
2025-06-06,06:00:00,2025-06-06 06:00:00,1946,3,2.18
2025-06-06,07:00:00,2025-06-06 07:00:00,1975,43,2.18
2025-06-06,08:00:00,2025-06-06 08:00:00,2388,76,2.18
2025-06-06,09:00:00,2025-06-06 09:00:00,2907,143,5.02
2025-06-06,10:00:00,2025-06-06 10:00:00,3316,201,5.02
2025-06-06,11:00:00,2025-06-06 11:00:00,3685,256,5.02
2025-06-06,12:00:00,2025-06-06 12:00:00,4075,192,5.02
2025-06-06,13:00:00,2025-06-06 13:00:00,4247,188,5.02
2025-06-06,14:00:00,2025-06-06 14:00:00,4182,89,5.02
2025-06-06,15:00:00,2025-06-06 15:00:00,4075,47,5.02
2025-06-06,16:00:00,2025-06-06 16:00:00,3948,44,8.05
2025-06-06,17:00:00,2025-06-06 17:00:00,3890,103,8.05
2025-06-06,18:00:00,2025-06-06 18:00:00,3632,11,8.05
2025-06-06,19:00:00,2025-06-06 19:00:00,3404,2,8.05
2025-06-06,20:00:00,2025-06-06 20:00:00,3192,0,8.05
2025-06-06,21:00:00,2025-06-06 21:00:00,3103,0,8.05
2025-06-06,22:00:00,2025-06-06 22:00:00,2882,0,5.02
2025-06-06,23:00:00,2025-06-06 23:00:00,2645,0,5.02
2025-06-07,00:00:00,2025-06-07 00:00:00,2553,0,2.18
2025-06-07,01:00:00,2025-06-07 01:00:00,2481,0,2.18
2025-06-07,02:00:00,2025-06-07 02:00:00,2336,0,2.18
2025-06-07,03:00:00,2025-06-07 03:00:00,2222,0,2.18
2025-06-07,04:00:00,2025-06-07 04:00:00,2140,0,2.18
2025-06-07,05:00:00,2025-06-07 05:00:00,2038,0,2.18
2025-06-07,06:00:00,2025-06-07 06:00:00,2007,4,2.18
2025-06-07,07:00:00,2025-06-07 07:00:00,2047,32,2.18
2025-06-07,08:00:00,2025-06-07 08:00:00,2296,115,2.18
2025-06-07,09:00:00,2025-06-07 09:00:00,2580,190,2.27
2025-06-07,10:00:00,2025-06-07 10:00:00,2853,250,2.27
2025-06-07,11:00:00,2025-06-07 11:00:00,2964,237,2.27
2025-06-07,12:00:00,2025-06-07 12:00:00,3143,140,2.27
2025-06-07,13:00:00,2025-06-07 13:00:00,3317,52,2.27
2025-06-07,14:00:00,2025-06-07 14:00:00,3379,24,2.27
2025-06-07,15:00:00,2025-06-07 15:00:00,3295,6,2.27
2025-06-07,16:00:00,2025-06-07 16:00:00,3291,38,2.27
2025-06-07,17:00:00,2025-06-07 17:00:00,3164,14,2.27
2025-06-07,18:00:00,2025-06-07 18:00:00,2914,12,2.27
2025-06-07,19:00:00,2025-06-07 19:00:00,2808,2,2.27
2025-06-07,20:00:00,2025-06-07 20:00:00,2669,0,2.27
2025-06-07,21:00:00,2025-06-07 21:00:00,2645,0,2.27
2025-06-07,22:00:00,2025-06-07 22:00:00,2584,0,2.27
2025-06-07,23:00:00,2025-06-07 23:00:00,2528,0,2.27
2025-06-08,00:00:00,2025-06-08 00:00:00,2465,0,2.18
2025-06-08,01:00:00,2025-06-08 01:00:00,2407,0,2.18
2025-06-08,02:00:00,2025-06-08 02:00:00,2260,0,2.18
2025-06-08,03:00:00,2025-06-08 03:00:00,2170,0,2.18
2025-06-08,04:00:00,2025-06-08 04:00:00,2113,0,2.18
2025-06-08,05:00:00,2025-06-08 05:00:00,2038,0,2.18
2025-06-08,06:00:00,2025-06-08 06:00:00,1980,5,2.18
2025-06-08,07:00:00,2025-06-08 07:00:00,2023,25,2.18
2025-06-08,08:00:00,2025-06-08 08:00:00,2255,66,2.18
2025-06-08,09:00:00,2025-06-08 09:00:00,2446,144,2.18
2025-06-08,10:00:00,2025-06-08 10:00:00,2601,115,2.18
2025-06-08,11:00:00,2025-06-08 11:00:00,2654,89,2.18
2025-06-08,12:00:00,2025-06-08 12:00:00,2830,132,2.18
2025-06-08,13:00:00,2025-06-08 13:00:00,2935,175,2.18
2025-06-08,14:00:00,2025-06-08 14:00:00,2901,94,2.18
2025-06-08,15:00:00,2025-06-08 15:00:00,3027,72,2.18
2025-06-08,16:00:00,2025-06-08 16:00:00,3037,61,2.18
2025-06-08,17:00:00,2025-06-08 17:00:00,3032,42,2.18
2025-06-08,18:00:00,2025-06-08 18:00:00,2929,9,2.18
2025-06-08,19:00:00,2025-06-08 19:00:00,2840,1,2.18
2025-06-08,20:00:00,2025-06-08 20:00:00,2791,0,2.18
2025-06-08,21:00:00,2025-06-08 21:00:00,2731,0,2.18
2025-06-08,22:00:00,2025-06-08 22:00:00,2630,0,2.18
2025-06-08,23:00:00,2025-06-08 23:00:00,2589,0,2.18
2025-06-09,00:00:00,2025-06-09 00:00:00,2514,0,2.18
2025-06-09,01:00:00,2025-06-09 01:00:00,2490,0,2.18
2025-06-09,02:00:00,2025-06-09 02:00:00,2342,0,2.18
2025-06-09,03:00:00,2025-06-09 03:00:00,2243,0,2.18
